Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WSeasonTeamID,LSeasonTeamID,WTeamName,LTeamName,WSeedRaw,LSeedRaw,WSeed,LSeed,Round
1988,144,1242,77,1435,64,N,0,1988_1242,1988_1435,Kansas,Vanderbilt,X06,X07,6,7,3.0
1988,144,1243,73,1345,70,N,0,1988_1243,1988_1345,Kansas St,Purdue,X04,X01,4,1,3.0
1988,144,1314,78,1276,69,N,0,1988_1314,1988_1276,North Carolina,Michigan,Z02,Z03,2,3,3.0
1988,145,1181,63,1396,53,N,0,1988_1181,1988_1396,Duke,Temple,W02,W01,2,1,4.0
1988,145,1328,78,1437,59,N,0,1988_1328,1988_1437,Oklahoma,Villanova,Y01,Y06,1,6,4.0
1988,146,1112,70,1314,52,N,0,1988_1112,1988_1314,Arizona,North Carolina,Z01,Z02,1,2,4.0
1988,146,1242,71,1243,58,N,0,1988_1242,1988_1243,Kansas,Kansas St,X06,X04,6,4,4.0
1988,152,1242,66,1181,59,N,0,1988_1242,1988_1181,Kansas,Duke,X06,W02,6,2,5.0
1988,152,1328,86,1112,78,N,0,1988_1328,1988_1112,Oklahoma,Arizona,Y01,Z01,1,1,5.0
1988,154,1242,83,1328,79,N,0,1988_1242,1988_1328,Kansas,Oklahoma,X06,Y01,6,1,6.0
1989,136,1112,94,1352,60,N,0,1989_1112,1989_1352,Arizona,Robert Morris,X01,X16,1,16,1.0
1989,136,1116,120,1258,101,N,0,1989_1116,1989_1258,Arkansas,Loy Marymount,Y05,Y12,5,12,1.0
1989,136,1123,68,1338,64,N,0,1989_1123,1989_1338,Ball St,Pittsburgh,Y09,Y08,9,8,1.0
1989,136,1155,83,1388,70,N,0,1989_1155,1989_1388,Clemson,St Mary's CA,X09,X08,9,8,1.0
1989,136,1177,66,1272,63,N,0,1989_1177,1989_1272,DePaul,Memphis,X12,X05,12,5,1.0
1989,136,1181,90,1354,69,N,0,1989_1181,1989_1354,Duke,S Carolina St,W02,W15,2,15,1.0
1989,136,1228,77,1270,71,N,0,1989_1228,1989_1270,Illinois,McNeese St,Y01,Y16,1,16,1.0
1989,136,1256,83,1247,74,N,0,1989_1256,1989_1247,Louisiana Tech,La Salle,Z09,Z08,9,8,1.0
1989,136,1257,76,1114,71,N,0,1989_1257,1989_1114,Louisville,Ark Little Rock,Y04,Y13,4,13,1.0
1989,136,1278,86,1243,75,N,0,1989_1278,1989_1243,Minnesota,Kansas St,W11,W06,11,6,1.0
1989,136,1292,97,1199,83,N,0,1989_1292,1989_1199,MTSU,Florida St,Z13,Z04,13,4,1.0
1989,136,1328,72,1190,71,N,0,1989_1328,1989_1190,Oklahoma,ETSU,Z01,Z16,1,16,1.0
1989,136,1373,80,1390,78,N,0,1989_1373,1989_1390,Siena,Stanford,W14,W03,14,3,1.0
1989,136,1424,68,1225,56,N,0,1989_1424,1989_1225,UNLV,Idaho,X04,X13,4,13,1.0
1989,136,1438,100,1344,97,N,0,1989_1438,1989_1344,Virginia,Providence,Z05,Z12,5,12,1.0
1989,136,1452,84,1397,68,N,0,1989_1452,1989_1397,West Virginia,Tennessee,W07,W10,7,10,1.0
1989,137,1161,68,1196,46,N,0,1989_1161,1989_1196,Colorado St,Florida,Y10,Y07,10,7,1.0
1989,137,1191,94,1333,90,N,1,1989_1191,1989_1333,Evansville,Oregon St,X11,X06,11,6,1.0
1989,137,1207,50,1343,49,N,0,1989_1207,1989_1343,Georgetown,Princeton,W01,W16,1,16,1.0
1989,137,1231,99,1206,85,N,0,1989_1231,1989_1206,Indiana,George Mason,X02,X15,2,15,1.0
1989,137,1234,87,1353,73,N,0,1989_1234,1989_1353,Iowa,Rutgers,W04,W13,4,13,1.0
1989,137,1276,92,1462,87,N,0,1989_1276,1989_1462,Michigan,Xavier,Z03,Z14,3,14,1.0
1989,137,1281,85,1166,69,N,0,1989_1281,1989_1166,Missouri,Creighton,Y03,Y14,3,14,1.0
1989,137,1301,81,1376,66,N,0,1989_1301,1989_1376,NC State,South Carolina,W05,W12,5,12,1.0
1989,137,1314,93,1380,79,N,0,1989_1314,1989_1380,North Carolina,Southern Univ,Z02,Z15,2,15,1.0
1989,137,1323,81,1435,65,N,0,1989_1323,1989_1435,Notre Dame,Vanderbilt,W09,W08,9,8,1.0
1989,137,1371,60,1283,51,N,0,1989_1371,1989_1283,Seton Hall,Missouri St,X03,X14,3,14,1.0
1989,137,1375,86,1104,84,N,0,1989_1375,1989_1104,South Alabama,Alabama,Z11,Z06,11,6,1.0
1989,137,1393,104,1137,81,N,0,1989_1393,1989_1137,Syracuse,Bucknell,Y02,Y15,2,15,1.0
1989,137,1400,76,1210,70,N,0,1989_1400,1989_1210,Texas,Georgia Tech,Y11,Y06,11,6,1.0
1989,137,1417,84,1235,74,N,0,1989_1417,1989_1235,UCLA,Iowa St,Z07,Z10,7,10,1.0
1989,137,1431,85,1261,74,N,0,1989_1431,1989_1261,UTEP,LSU,X07,X10,7,10,1.0
1989,138,1112,94,1155,68,N,0,1989_1112,1989_1155,Arizona,Clemson,X01,X09,1,9,2.0
1989,138,1181,70,1452,63,N,0,1989_1181,1989_1452,Duke,West Virginia,W02,W07,2,7,2.0
1989,138,1228,72,1123,60,N,0,1989_1228,1989_1123,Illinois,Ball St,Y01,Y09,1,9,2.0
1989,138,1257,93,1116,84,N,0,1989_1257,1989_1116,Louisville,Arkansas,Y04,Y05,4,5,2.0
1989,138,1278,80,1373,67,N,0,1989_1278,1989_1373,Minnesota,Siena,W11,W14,11,14,2.0
1989,138,1328,124,1256,81,N,0,1989_1328,1989_1256,Oklahoma,Louisiana Tech,Z01,Z09,1,9,2.0
1989,138,1424,85,1177,70,N,0,1989_1424,1989_1177,UNLV,DePaul,X04,X12,4,12,2.0
1989,138,1438,104,1292,88,N,0,1989_1438,1989_1292,Virginia,MTSU,Z05,Z13,5,13,2.0
1989,139,1207,81,1323,74,N,0,1989_1207,1989_1323,Georgetown,Notre Dame,W01,W09,1,9,2.0
1989,139,1231,92,1431,69,N,0,1989_1231,1989_1431,Indiana,UTEP,X02,X07,2,7,2.0
1989,139,1276,91,1375,82,N,0,1989_1276,1989_1375,Michigan,South Alabama,Z03,Z11,3,11,2.0
1989,139,1281,108,1400,89,N,0,1989_1281,1989_1400,Missouri,Texas,Y03,Y11,3,11,2.0
1989,139,1301,102,1234,96,N,1,1989_1301,1989_1234,NC State,Iowa,W05,W04,5,4,2.0
1989,139,1314,88,1417,81,N,0,1989_1314,1989_1417,North Carolina,UCLA,Z02,Z07,2,7,2.0
1989,139,1371,87,1191,73,N,0,1989_1371,1989_1191,Seton Hall,Evansville,X03,X11,3,11,2.0
1989,139,1393,65,1161,50,N,0,1989_1393,1989_1161,Syracuse,Colorado St,Y02,Y10,2,10,2.0
1989,143,1276,92,1314,87,N,0,1989_1276,1989_1314,Michigan,North Carolina,Z03,Z02,3,2,3.0
1989,143,1371,78,1231,65,N,0,1989_1371,1989_1231,Seton Hall,Indiana,X03,X02,3,2,3.0
1989,143,1424,68,1112,67,N,0,1989_1424,1989_1112,UNLV,Arizona,X04,X01,4,1,3.0
1989,143,1438,86,1328,80,N,0,1989_1438,1989_1328,Virginia,Oklahoma,Z05,Z01,5,1,3.0
1989,144,1181,87,1278,70,N,0,1989_1181,1989_1278,Duke,Minnesota,W02,W11,2,11,3.0
1989,144,1207,69,1301,61,N,0,1989_1207,1989_1301,Georgetown,NC State,W01,W05,1,5,3.0
1989,144,1228,83,1257,69,N,0,1989_1228,1989_1257,Illinois,Louisville,Y01,Y04,1,4,3.0
1989,144,1393,83,1281,80,N,0,1989_1393,1989_1281,Syracuse,Missouri,Y02,Y03,2,3,3.0
1989,145,1276,102,1438,65,N,0,1989_1276,1989_1438,Michigan,Virginia,Z03,Z05,3,5,4.0
1989,145,1371,84,1424,61,N,0,1989_1371,1989_1424,Seton Hall,UNLV,X03,X04,3,4,4.0
1989,146,1181,85,1207,77,N,0,1989_1181,1989_1207,Duke,Georgetown,W02,W01,2,1,4.0
1989,146,1228,89,1393,86,N,0,1989_1228,1989_1393,Illinois,Syracuse,Y01,Y02,1,2,4.0
1989,152,1276,83,1228,81,N,0,1989_1276,1989_1228,Michigan,Illinois,Z03,Y01,3,1,5.0
1989,152,1371,95,1181,78,N,0,1989_1371,1989_1181,Seton Hall,Duke,X03,W02,3,2,5.0
1989,154,1276,80,1371,79,N,1,1989_1276,1989_1371,Michigan,Seton Hall,Z03,X03,3,3,6.0
1990,136,1116,68,1343,64,N,0,1990_1116,1990_1343,Arkansas,Princeton,X04,X13,4,13,1.0
1990,136,1123,54,1333,53,N,0,1990_1123,1990_1333,Ball St,Oregon St,Z12,Z05,12,5,1.0
1990,136,1143,65,1231,63,N,0,1990_1143,1990_1231,California,Indiana,W09,W08,9,8,1.0
1990,136,1155,49,1140,47,N,0,1990_1155,1990_1140,Clemson,BYU,W05,W12,5,12,1.0
1990,136,1163,76,1131,52,N,0,1990_1163,1990_1131,Connecticut,Boston Univ,W01,W16,1,16,1.0
1990,136,1173,88,1228,86,N,0,1990_1173,1990_1228,Dayton,Illinois,X12,X05,12,5,1.0
1990,136,1210,99,1190,83,N,0,1990_1210,1990_1190,Georgia Tech,ETSU,Y04,Y13,4,13,1.0
1990,136,1247,79,1379,63,N,0,1990_1247,1990_1379,La Salle,Southern Miss,W04,W13,4,13,1.0
1990,136,1257,78,1225,59,N,0,1990_1257,1990_1225,Louisville,Idaho,Z04,Z13,4,13,1.0
1990,136,1261,70,1437,63,N,0,1990_1261,1990_1437,LSU,Villanova,Y05,Y12,5,12,1.0
1990,136,1277,75,1293,71,N,1,1990_1277,1990_1293,Michigan St,Murray St,Y01,Y16,1,16,1.0
1990,136,1314,83,1283,70,N,0,1990_1314,1990_1283,North Carolina,Missouri St,X08,X09,8,9,1.0
1990,136,1326,84,1344,83,N,1,1990_1326,1990_1344,Ohio St,Providence,Z08,Z09,8,9,1.0
1990,136,1328,77,1406,68,N,0,1990_1328,1990_1406,Oklahoma,Towson,X01,X16,1,16,1.0
1990,136,1364,70,1222,66,N,0,1990_1364,1990_1222,UC Santa Barbara,Houston,Y09,Y08,9,8,1.0
1990,136,1424,102,1114,72,N,0,1990_1424,1990_1114,UNLV,Ark Little Rock,Z01,Z16,1,16,1.0
1990,137,1104,71,1161,54,N,0,1990_1104,1990_1161,Alabama,Colorado St,Z07,Z10,7,10,1.0
1990,137,1112,79,1378,67,N,0,1990_1112,1990_1378,Arizona,South Florida,Z02,Z15,2,15,1.0
1990,137,1181,81,1350,46,N,0,1990_1181,1990_1350,Duke,Richmond,W03,W14,3,14,1.0
1990,137,1207,70,1411,52,N,0,1990_1207,1990_1411,Georgetown,TX Southern,X03,X14,3,14,1.0
1990,137,1242,79,1352,71,N,0,1990_1242,1990_1352,Kansas,Robert Morris,W02,W15,2,15,1.0
1990,137,1258,111,1308,92,N,0,1990_1258,1990_1308,Loy Marymount,New Mexico St,Z11,Z06,11,6,1.0
1990,137,1276,76,1229,70,N,0,1990_1276,1990_1229,Michigan,Illinois St,Z03,Z14,3,14,1.0
1990,137,1278,64,1431,61,N,1,1990_1278,1990_1431,Minnesota,UTEP,Y06,Y11,6,11,1.0
1990,137,1320,74,1281,71,N,0,1990_1320,1990_1281,Northern Iowa,Missouri,Y14,Y03,14,3,1.0
1990,137,1345,75,1419,63,N,0,1990_1345,1990_1419,Purdue,ULM,X02,X15,2,15,1.0
1990,137,1385,81,1396,65,N,0,1990_1385,1990_1396,St John's,Temple,W06,W11,6,11,1.0
1990,137,1393,70,1164,48,N,0,1990_1393,1990_1164,Syracuse,Coppin St,Y02,Y15,2,15,1.0
1990,137,1400,100,1208,88,N,0,1990_1400,1990_1208,Texas,Georgia,X10,X07,10,7,1.0
1990,137,1417,68,1412,56,N,0,1990_1417,1990_1412,UCLA,UAB,W07,W10,7,10,1.0
1990,137,1438,75,1323,67,N,0,1990_1438,1990_1323,Virginia,Notre Dame,Y07,Y10,7,10,1.0
1990,137,1462,87,1243,79,N,0,1990_1462,1990_1243,Xavier,Kansas St,X06,X11,6,11,1.0
1990,138,1116,86,1173,84,N,0,1990_1116,1990_1173,Arkansas,Dayton,X04,X12,4,12,2.0
1990,138,1123,62,1257,60,N,0,1990_1123,1990_1257,Ball St,Louisville,Z12,Z04,12,4,2.0
1990,138,1155,79,1247,75,N,0,1990_1155,1990_1247,Clemson,La Salle,W05,W04,5,4,2.0
1990,138,1163,74,1143,54,N,0,1990_1163,1990_1143,Connecticut,California,W01,W09,1,9,2.0
1990,138,1210,94,1261,91,N,0,1990_1210,1990_1261,Georgia Tech,LSU,Y04,Y05,4,5,2.0
1990,138,1277,62,1364,58,N,0,1990_1277,1990_1364,Michigan St,UC Santa Barbara,Y01,Y09,1,9,2.0
1990,138,1314,79,1328,77,N,0,1990_1314,1990_1328,North Carolina,Oklahoma,X08,X01,8,1,2.0
1990,138,1424,76,1326,65,N,0,1990_1424,1990_1326,UNLV,Ohio St,Z01,Z08,1,8,2.0
1990,139,1104,77,1112,55,N,0,1990_1104,1990_1112,Alabama,Arizona,Z07,Z02,7,2,2.0
1990,139,1181,76,1385,72,N,0,1990_1181,1990_1385,Duke,St John's,W03,W06,3,6,2.0
1990,139,1258,149,1276,115,N,0,1990_1258,1990_1276,Loy Marymount,Michigan,Z11,Z03,11,3,2.0
1990,139,1278,81,1320,78,N,0,1990_1278,1990_1320,Minnesota,Northern Iowa,Y06,Y14,6,14,2.0
1990,139,1393,63,1438,61,N,0,1990_1393,1990_1438,Syracuse,Virginia,Y02,Y07,2,7,2.0
1990,139,1400,73,1345,72,N,0,1990_1400,1990_1345,Texas,Purdue,X10,X02,10,2,2.0
1990,139,1417,71,1242,70,N,0,1990_1417,1990_1242,UCLA,Kansas,W07,W02,7,2,2.0
1990,139,1462,74,1207,71,N,0,1990_1462,1990_1207,Xavier,Georgetown,X06,X03,6,3,2.0
1990,143,1116,96,1314,73,N,0,1990_1116,1990_1314,Arkansas,North Carolina,X04,X08,4,8,3.0
1990,143,1163,71,1155,70,N,0,1990_1163,1990_1155,Connecticut,Clemson,W01,W05,1,5,3.0
1990,143,1181,90,1417,81,N,0,1990_1181,1990_1417,Duke,UCLA,W03,W07,3,7,3.0
1990,143,1400,102,1462,89,N,0,1990_1400,1990_1462,Texas,Xavier,X10,X06,10,6,3.0
1990,144,1210,81,1277,80,N,1,1990_1210,1990_1277,Georgia Tech,Michigan St,Y04,Y01,4,1,3.0
1990,144,1258,62,1104,60,N,0,1990_1258,1990_1104,Loy Marymount,Alabama,Z11,Z07,11,7,3.0
1990,144,1278,82,1393,75,N,0,1990_1278,1990_1393,Minnesota,Syracuse,Y06,Y02,6,2,3.0
1990,144,1424,69,1123,67,N,0,1990_1424,1990_1123,UNLV,Ball St,Z01,Z12,1,12,3.0
1990,145,1116,88,1400,85,N,0,1990_1116,1990_1400,Arkansas,Texas,X04,X10,4,10,4.0
1990,145,1181,79,1163,78,N,1,1990_1181,1990_1163,Duke,Connecticut,W03,W01,3,1,4.0
1990,146,1210,93,1278,91,N,0,1990_1210,1990_1278,Georgia Tech,Minnesota,Y04,Y06,4,6,4.0
1990,146,1424,131,1258,101,N,0,1990_1424,1990_1258,UNLV,Loy Marymount,Z01,Z11,1,11,4.0
1990,152,1181,97,1116,83,N,0,1990_1181,1990_1116,Duke,Arkansas,W03,X04,3,4,5.0
1990,152,1424,90,1210,81,N,0,1990_1424,1990_1210,UNLV,Georgia Tech,Z01,Y04,1,4,5.0
1990,154,1424,103,1181,73,N,0,1990_1424,1990_1181,UNLV,Duke,Z01,W03,1,3,6.0
1991,136,1112,93,1384,80,N,0,1991_1112,1991_1384,Arizona,St Francis PA,Z02,Z15,2,15,1.0
1991,136,1140,61,1438,48,N,0,1991_1140,1991_1438,BYU,Virginia,Z10,Z07,10,7,1.0
1991,136,1163,79,1261,62,N,0,1991_1163,1991_1261,Connecticut,LSU,Y11,Y06,11,6,1.0
1991,136,1166,64,1308,56,N,0,1991_1166,1991_1308,Creighton,New Mexico St,Z11,Z06,11,6,1.0
1991,136,1181,102,1419,73,N,0,1991_1181,1991_1419,Duke,ULM,Y02,Y15,2,15,1.0
1991,136,1199,75,1425,72,N,0,1991_1199,1991_1425,Florida St,USC,X07,X10,7,10,1.0
1991,136,1231,79,1157,69,N,0,1991_1231,1991_1157,Indiana,Coastal Car,X02,X15,2,15,1.0
1991,136,1234,76,1190,73,N,0,1991_1234,1991_1190,Iowa,ETSU,Y07,Y10,7,10,1.0
1991,136,1242,55,1309,49,N,0,1991_1242,1991_1309,Kansas,New Orleans,X03,X14,3,14,1.0
1991,136,1301,114,1379,85,N,0,1991_1301,1991_1379,NC State,Southern Miss,W06,W11,6,11,1.0
1991,136,1329,67,1307,54,N,0,1991_1329,1991_1307,Oklahoma St,New Mexico,W03,W14,3,14,1.0
1991,136,1338,76,1208,68,N,1,1991_1338,1991_1208,Pittsburgh,Georgia,X06,X11,6,11,1.0
1991,136,1350,73,1393,69,N,0,1991_1350,1991_1393,Richmond,Syracuse,W15,W02,15,2,1.0
1991,136,1371,71,1337,51,N,0,1991_1371,1991_1337,Seton Hall,Pepperdine,Z03,Z14,3,14,1.0
1991,136,1396,80,1345,63,N,0,1991_1396,1991_1345,Temple,Purdue,W10,W07,10,7,1.0
1991,136,1462,89,1304,84,N,0,1991_1462,1991_1304,Xavier,Nebraska,Y14,Y03,14,3,1.0
1991,137,1104,89,1293,79,N,0,1991_1104,1991_1293,Alabama,Murray St,X04,X13,4,13,1.0
1991,137,1113,79,1353,76,N,0,1991_1113,1991_1353,Arizona St,Rutgers,X08,X09,8,9,1.0
1991,137,1116,117,1209,76,N,0,1991_1116,1991_1209,Arkansas,Georgia St,X01,X16,1,16,1.0
1991,137,1185,76,1280,56,N,0,1991_1185,1991_1280,E Michigan,Mississippi St,W12,W05,12,5,1.0
1991,137,1207,70,1435,60,N,0,1991_1207,1991_1435,Georgetown,Vanderbilt,Z08,Z09,8,9,1.0
1991,137,1210,87,1177,70,N,0,1991_1210,1991_1177,Georgia Tech,DePaul,Y08,Y09,8,9,1.0
1991,137,1277,60,1453,58,N,0,1991_1277,1991_1453,Michigan St,WI Green Bay,Z05,Z12,5,12,1.0
1991,137,1314,101,1318,66,N,0,1991_1314,1991_1318,North Carolina,Northeastern,W01,W16,1,16,1.0
1991,137,1326,97,1406,86,N,0,1991_1326,1991_1406,Ohio St,Towson,Y01,Y16,1,16,1.0
1991,137,1336,74,1417,69,N,0,1991_1336,1991_1417,Penn St,UCLA,W13,W04,13,4,1.0
1991,137,1385,75,1296,68,N,0,1991_1385,1991_1296,St John's,N Illinois,Y04,Y13,4,13,1.0
1991,137,1400,73,1389,65,N,0,1991_1400,1991_1389,Texas,St Peter's,Y05,Y12,5,12,1.0
1991,137,1424,99,1285,65,N,0,1991_1424,1991_1285,UNLV,Montana,Z01,Z16,1,16,1.0
1991,137,1428,82,1375,72,N,0,1991_1428,1991_1375,Utah,South Alabama,Z04,Z13,4,13,1.0
1991,137,1437,50,1343,48,N,0,1991_1437,1991_1343,Villanova,Princeton,W09,W08,9,8,1.0
1991,137,1448,71,1256,65,N,0,1991_1448,1991_1256,Wake Forest,Louisiana Tech,X05,X12,5,12,1.0
1991,138,1112,76,1140,61,N,0,1991_1112,1991_1140,Arizona,BYU,Z02,Z10,2,10,2.0
1991,138,1163,66,1462,50,N,0,1991_1163,1991_1462,Connecticut,Xavier,Y11,Y14,11,14,2.0
1991,138,1181,85,1234,70,N,0,1991_1181,1991_1234,Duke,Iowa,Y02,Y07,2,7,2.0
1991,138,1231,82,1199,60,N,0,1991_1231,1991_1199,Indiana,Florida St,X02,X07,2,7,2.0
1991,138,1242,77,1338,66,N,0,1991_1242,1991_1338,Kansas,Pittsburgh,X03,X06,3,6,2.0
1991,138,1329,73,1301,64,N,0,1991_1329,1991_1301,Oklahoma St,NC State,W03,W06,3,6,2.0
1991,138,1371,81,1166,69,N,0,1991_1371,1991_1166,Seton Hall,Creighton,Z03,Z11,3,11,2.0
1991,138,1396,77,1350,64,N,0,1991_1396,1991_1350,Temple,Richmond,W10,W15,10,15,2.0
1991,139,1104,96,1448,88,N,0,1991_1104,1991_1448,Alabama,Wake Forest,X04,X05,4,5,2.0
1991,139,1116,97,1113,90,N,0,1991_1116,1991_1113,Arkansas,Arizona St,X01,X08,1,8,2.0
1991,139,1185,71,1336,68,N,1,1991_1185,1991_1336,E Michigan,Penn St,W12,W13,12,13,2.0
1991,139,1314,84,1437,69,N,0,1991_1314,1991_1437,North Carolina,Villanova,W01,W09,1,9,2.0
1991,139,1326,65,1210,61,N,0,1991_1326,1991_1210,Ohio St,Georgia Tech,Y01,Y08,1,8,2.0
1991,139,1385,84,1400,76,N,0,1991_1385,1991_1400,St John's,Texas,Y04,Y05,4,5,2.0
1991,139,1424,62,1207,54,N,0,1991_1424,1991_1207,UNLV,Georgetown,Z01,Z08,1,8,2.0
1991,139,1428,85,1277,84,N,1,1991_1428,1991_1277,Utah,Michigan St,Z04,Z05,4,5,2.0
1991,143,1116,93,1104,70,N,0,1991_1116,1991_1104,Arkansas,Alabama,X01,X04,1,4,3.0
1991,143,1242,83,1231,65,N,0,1991_1242,1991_1231,Kansas,Indiana,X03,X02,3,2,3.0
1991,143,1371,81,1112,77,N,0,1991_1371,1991_1112,Seton Hall,Arizona,Z03,Z02,3,2,3.0
1991,143,1424,83,1428,66,N,0,1991_1424,1991_1428,UNLV,Utah,Z01,Z04,1,4,3.0
1991,144,1181,81,1163,67,N,0,1991_1181,1991_1163,Duke,Connecticut,Y02,Y11,2,11,3.0
1991,144,1314,93,1185,67,N,0,1991_1314,1991_1185,North Carolina,E Michigan,W01,W12,1,12,3.0
1991,144,1385,91,1326,74,N,0,1991_1385,1991_1326,St John's,Ohio St,Y04,Y01,4,1,3.0
1991,144,1396,72,1329,63,N,1,1991_1396,1991_1329,Temple,Oklahoma St,W10,W03,10,3,3.0
1991,145,1242,93,1116,81,N,0,1991_1242,1991_1116,Kansas,Arkansas,X03,X01,3,1,4.0
1991,145,1424,77,1371,65,N,0,1991_1424,1991_1371,UNLV,Seton Hall,Z01,Z03,1,3,4.0
1991,146,1181,78,1385,61,N,0,1991_1181,1991_1385,Duke,St John's,Y02,Y04,2,4,4.0
1991,146,1314,75,1396,72,N,0,1991_1314,1991_1396,North Carolina,Temple,W01,W10,1,10,4.0
1991,152,1181,79,1424,77,N,0,1991_1181,1991_1424,Duke,UNLV,Y02,Z01,2,1,5.0
1991,152,1242,79,1314,73,N,0,1991_1242,1991_1314,Kansas,North Carolina,X03,W01,3,1,5.0
1991,154,1181,72,1242,65,N,0,1991_1181,1991_1242,Duke,Kansas,Y02,X03,2,3,6.0
1992,136,1104,80,1390,75,N,0,1992_1104,1992_1390,Alabama,Stanford,Z05,Z12,5,12,1.0
1992,136,1116,80,1293,69,N,0,1992_1116,1992_1293,Arkansas,Murray St,Y03,Y14,3,14,1.0
1992,136,1163,86,1304,65,N,0,1992_1163,1992_1304,Connecticut,Nebraska,Z09,Z08,9,8,1.0
1992,136,1181,82,1144,56,N,0,1992_1181,1992_1144,Duke,Campbell,W01,W16,1,16,1.0
1992,136,1199,78,1285,68,N,0,1992_1199,1992_1285,Florida St,Montana,X03,X14,3,14,1.0
1992,136,1207,75,1378,60,N,0,1992_1207,1992_1378,Georgetown,South Florida,X06,X11,6,11,1.0
1992,136,1210,65,1222,60,N,0,1992_1210,1992_1222,Georgia Tech,Houston,Y07,Y10,7,10,1.0
1992,136,1231,94,1183,55,N,0,1992_1231,1992_1183,Indiana,E Illinois,X02,X15,2,15,1.0
1992,136,1234,98,1400,92,N,0,1992_1234,1992_1400,Iowa,Texas,W09,W08,9,8,1.0
1992,136,1261,94,1140,83,N,0,1992_1261,1992_1140,LSU,BYU,X07,X10,7,10,1.0
1992,136,1272,80,1337,70,N,0,1992_1272,1992_1337,Memphis,Pepperdine,Y06,Y11,6,11,1.0
1992,136,1281,89,1452,78,N,0,1992_1281,1992_1452,Missouri,West Virginia,W05,W12,5,12,1.0
1992,136,1314,68,1275,63,N,0,1992_1314,1992_1275,North Carolina,Miami OH,Z04,Z13,4,13,1.0
1992,136,1326,83,1290,56,N,0,1992_1326,1992_1290,Ohio St,MS Valley St,Z01,Z16,1,16,1.0
1992,136,1371,78,1247,76,N,0,1992_1371,1992_1247,Seton Hall,La Salle,W04,W13,4,13,1.0
1992,136,1425,84,1419,54,N,0,1992_1425,1992_1419,USC,ULM,Y02,Y15,2,15,1.0
1992,137,1153,85,1174,47,N,0,1992_1153,1992_1174,Cincinnati,Delaware,Y04,Y13,4,13,1.0
1992,137,1190,87,1112,80,N,0,1992_1190,1992_1112,ETSU,Arizona,Z14,Z03,14,3,1.0
1992,137,1235,76,1150,74,N,0,1992_1235,1992_1150,Iowa St,Charlotte,W10,W07,10,7,1.0
1992,137,1242,100,1224,67,N,0,1992_1242,1992_1224,Kansas,Howard,Y01,Y16,1,16,1.0
1992,137,1246,88,1330,69,N,0,1992_1246,1992_1330,Kentucky,Old Dominion,W02,W15,2,15,1.0
1992,137,1257,81,1448,58,N,0,1992_1257,1992_1448,Louisville,Wake Forest,X08,X09,8,9,1.0
1992,137,1269,85,1200,58,N,0,1992_1269,1992_1200,Massachusetts,Fordham,W03,W14,3,14,1.0
1992,137,1276,73,1396,66,N,0,1992_1276,1992_1396,Michigan,Temple,Z06,Z11,6,11,1.0
1992,137,1277,61,1283,54,N,0,1992_1277,1992_1283,Michigan St,Missouri St,Y05,Y12,5,12,1.0
1992,137,1308,81,1177,73,N,0,1992_1308,1992_1177,New Mexico St,DePaul,X12,X05,12,5,1.0
1992,137,1329,100,1204,73,N,0,1992_1329,1992_1204,Oklahoma St,Ga Southern,Z02,Z15,2,15,1.0
1992,137,1393,51,1343,43,N,0,1992_1393,1992_1343,Syracuse,Princeton,W06,W11,6,11,1.0
1992,137,1408,61,1385,57,N,0,1992_1408,1992_1385,Tulane,St John's,Z10,Z07,10,7,1.0
1992,137,1417,73,1352,53,N,0,1992_1417,1992_1352,UCLA,Robert Morris,X01,X16,1,16,1.0
1992,137,1418,87,1328,83,N,0,1992_1418,1992_1328,Louisiana,Oklahoma,X13,X04,13,4,1.0
1992,137,1431,55,1191,50,N,0,1992_1431,1992_1191,UTEP,Evansville,Y09,Y08,9,8,1.0
1992,138,1181,75,1234,62,N,0,1992_1181,1992_1234,Duke,Iowa,W01,W09,1,9,2.0
1992,138,1199,78,1207,68,N,0,1992_1199,1992_1207,Florida St,Georgetown,X03,X06,3,6,2.0
1992,138,1210,79,1425,78,N,0,1992_1210,1992_1425,Georgia Tech,USC,Y07,Y02,7,2,2.0
1992,138,1231,89,1261,79,N,0,1992_1231,1992_1261,Indiana,LSU,X02,X07,2,7,2.0
1992,138,1272,82,1116,80,N,0,1992_1272,1992_1116,Memphis,Arkansas,Y06,Y03,6,3,2.0
1992,138,1314,64,1104,55,N,0,1992_1314,1992_1104,North Carolina,Alabama,Z04,Z05,4,5,2.0
1992,138,1326,78,1163,55,N,0,1992_1326,1992_1163,Ohio St,Connecticut,Z01,Z09,1,9,2.0
1992,138,1371,88,1281,71,N,0,1992_1371,1992_1281,Seton Hall,Missouri,W04,W05,4,5,2.0
1992,139,1153,77,1277,65,N,0,1992_1153,1992_1277,Cincinnati,Michigan St,Y04,Y05,4,5,2.0
1992,139,1246,106,1235,98,N,0,1992_1246,1992_1235,Kentucky,Iowa St,W02,W10,2,10,2.0
1992,139,1269,77,1393,71,N,1,1992_1269,1992_1393,Massachusetts,Syracuse,W03,W06,3,6,2.0
1992,139,1276,102,1190,90,N,0,1992_1276,1992_1190,Michigan,ETSU,Z06,Z14,6,14,2.0
